ID,Sale Date,Product,Type,Category,Cost Price,Sales Price
19306,2023-04-07,Cornbread,Savory,Breads,1.41,2.94
19307,2023-06-10,Pistachio Ice Cream,Sweet,Ice Creams,10.52,16.43
19308,2022-06-11,Carrot Cake,Sweet,Cakes,7.37,14.03
19309,2023-01-28,Chocolate Cake,Sweet,Cakes,11.02,21.75
19310,2022-04-16,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
19311,2023-07-28,Coconut Ice Cream,Sweet,Ice Creams,7.67,13.02
19312,2023-06-09,Pretzels,Savory,Cookies,0.72,1.11
19313,2023-05-04,Chocolate Pie,Sweet,Pies,8.55,17.24
19314,2022-10-21,Potato Bread,Savory,Breads,4.71,8.73
19315,2022-09-13,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
19316,2023-10-14,Cornbread,Savory,Breads,1.41,2.94
19317,2023-01-05,Garlic Bread,Savory,Breads,5.31,9.22
19318,2022-12-04,Cookies,Sweet,Cookies,1.34,2.5
19319,2022-10-12,Pretzels,Savory,Cookies,0.72,1.11
19320,2023-05-01,Chocolate Cake,Sweet,Cakes,11.02,21.75
19321,2022-03-26,Cookies,Sweet,Cookies,1.34,2.5
19322,2022-06-30,Strawberry Ice Cream,Sweet,Ice Creams,10.96,15.86
19323,2023-12-25,Strawberry Pie,Sweet,Pies,25.94,38.43
19324,2023-07-24,Banana Bread,Sweet,Breads,6.14,9.48
19325,2023-09-12,Lemon Pie,Sweet,Pies,17.37,33.56
19326,2022-04-14,Cookies,Sweet,Cookies,1.34,2.5
19327,2022-11-20,Chocolate Cake,Sweet,Cakes,11.02,21.75
19328,2023-08-11,Carrot Cake,Sweet,Cakes,7.37,14.03
19329,2022-08-31,Strawberry Ice Cream,Sweet,Ice Creams,10.96,15.86
19330,2023-03-28,Baguette,Savory,Breads,3.91,8.02
19331,2023-05-13,Cheese Puffs,Savory,Cookies,2.49,4.71
19332,2023-10-14,Red Velvet Cake,Sweet,Cakes,30.92,45.57
19333,2023-05-31,Banana Bread,Sweet,Breads,6.14,9.48
19334,2022-08-03,Apple Pie,Sweet,Pies,9.73,20.38
19335,2023-09-01,Apple Pie,Sweet,Pies,9.73,20.38
19336,2023-01-29,Vanilla Ice Cream,Sweet,Ice Creams,8.35,14.46
19337,2023-10-27,Carrot Cake,Sweet,Cakes,7.37,14.03
19338,2023-09-22,Pistachio Ice Cream,Sweet,Ice Creams,10.52,16.43
19339,2022-02-16,Strawberry Pie,Sweet,Pies,25.94,38.43
19340,2023-11-26,Shortbread Cookies,Sweet,Cookies,0.7,1.28
19341,2023-09-29,Cornbread,Savory,Breads,1.41,2.94
19342,2022-10-12,Chocolate Pie,Sweet,Pies,8.55,17.24
19343,2022-07-28,Chocolate Cake,Sweet,Cakes,11.02,21.75
19344,2022-09-09,Cornbread,Savory,Breads,1.41,2.94
19345,2022-01-08,Cornbread,Savory,Breads,1.41,2.94
19346,2023-07-27,Shortbread Cookies,Sweet,Cookies,0.7,1.28
19347,2022-08-05,Passion Fruit Pie,Sweet,Pies,11.19,19.42
19348,2023-05-29,Vanilla Ice Cream,Sweet,Ice Creams,8.35,14.46
19349,2022-12-19,Strawberry Ice Cream,Sweet,Ice Creams,10.96,15.86
19350,2022-10-17,Chocolate Cake,Sweet,Cakes,11.02,21.75
19351,2023-02-11,Pecan Pie,Sweet,Pies,18.56,34.86
19352,2023-04-03,Vanilla Ice Cream,Sweet,Ice Creams,8.35,14.46
19353,2023-12-03,Cookies,Sweet,Cookies,1.34,2.5
19354,2022-08-27,Pecan Pie,Sweet,Pies,18.56,34.86
19355,2023-08-27,Baguette,Savory,Breads,3.91,8.02
19356,2023-03-25,Pretzels,Savory,Cookies,0.72,1.11
19357,2023-11-20,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
19358,2023-07-09,Banana Bread,Sweet,Breads,6.14,9.48
19359,2022-09-14,Pistachio Ice Cream,Sweet,Ice Creams,10.52,16.43
19360,2023-10-21,Banana Bread,Sweet,Breads,6.14,9.48
19361,2022-02-02,Pretzels,Savory,Cookies,0.72,1.11
19362,2023-10-28,Cheese Bread,Savory,Breads,2.15,3.95
19363,2023-09-20,Cookies,Sweet,Cookies,1.34,2.5
19364,2022-11-22,Cornbread,Savory,Breads,1.41,2.94
19365,2022-12-19,Whole Wheat Bread,Savory,Breads,3.82,5.49
19366,2023-01-01,Carrot Cake,Sweet,Cakes,7.37,14.03
19367,2023-08-16,Potato Bread,Savory,Breads,4.71,8.73
19368,2023-01-26,Red Velvet Cake,Sweet,Cakes,30.92,45.57
19369,2023-11-06,Carrot Cake,Sweet,Cakes,7.37,14.03
19370,2023-06-18,Red Velvet Cake,Sweet,Cakes,30.92,45.57
19371,2023-05-20,Potato Bread,Savory,Breads,4.71,8.73
19372,2023-07-24,Banana Bread,Sweet,Breads,6.14,9.48
19373,2022-10-01,Cheese Bread,Savory,Breads,2.15,3.95
19374,2023-12-29,Cheese Puffs,Savory,Cookies,2.49,4.71
19375,2022-04-11,Carrot Cake,Sweet,Cakes,7.37,14.03
19376,2023-10-29,Cheese Bread,Savory,Breads,2.15,3.95
19377,2022-11-20,Cookies,Sweet,Cookies,1.34,2.5
19378,2023-11-25,Banana Bread,Sweet,Breads,6.14,9.48
19379,2023-01-25,Chocolate Cake,Sweet,Cakes,11.02,21.75
19380,2022-08-14,Shortbread Cookies,Sweet,Cookies,0.7,1.28
19381,2023-09-06,Cookies,Sweet,Cookies,1.34,2.5
19382,2023-03-15,Carrot Cake,Sweet,Cakes,7.37,14.03
19383,2022-01-08,Cheese Crackers,Savory,Cookies,1.29,2.8
19384,2022-10-05,Potato Bread,Savory,Breads,4.71,8.73
19385,2022-01-10,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
19386,2022-10-18,Pistachio Ice Cream,Sweet,Ice Creams,10.52,16.43
19387,2023-06-26,Pecan Pie,Sweet,Pies,18.56,34.86
19388,2023-11-30,Cheese Puffs,Savory,Cookies,2.49,4.71
19389,2022-06-01,Carrot Cake,Sweet,Cakes,7.37,14.03
19390,2023-11-16,Banana Bread,Sweet,Breads,6.14,9.48
19391,2023-09-25,Cheese Puffs,Savory,Cookies,2.49,4.71
19392,2023-10-03,Pistachio Ice Cream,Sweet,Ice Creams,10.52,16.43
19393,2023-10-31,Lemon Pie,Sweet,Pies,17.37,33.56
19394,2022-06-12,Carrot Cake,Sweet,Cakes,7.37,14.03
19395,2022-12-22,Cookies,Sweet,Cookies,1.34,2.5
19396,2022-02-01,Cheese Crackers,Savory,Cookies,1.29,2.8
19397,2023-02-17,Chocolate Pie,Sweet,Pies,8.55,17.24
19398,2023-03-11,Cookies,Sweet,Cookies,1.34,2.5
19399,2023-07-09,Chocolate Cake,Sweet,Cakes,11.02,21.75
19400,2022-08-18,Chocolate Ice Cream,Sweet,Ice Creams,6.97,15.27
19401,2023-06-24,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
19402,2022-09-16,Pecan Pie,Sweet,Pies,18.56,34.86
19403,2023-05-19,Passion Fruit Pie,Sweet,Pies,11.19,19.42
19404,2023-05-27,Carrot Cake,Sweet,Cakes,7.37,14.03
19405,2022-03-09,Whole Wheat Bread,Savory,Breads,3.82,5.49
19406,2022-10-03,Pretzels,Savory,Cookies,0.72,1.11
19407,2022-10-12,Red Velvet Cake,Sweet,Cakes,30.92,45.57
19408,2022-02-28,Cornbread,Savory,Breads,1.41,2.94
19409,2023-03-18,Red Velvet Cake,Sweet,Cakes,30.92,45.57
19410,2023-08-05,Carrot Cake,Sweet,Cakes,7.37,14.03
19411,2022-12-16,Cornbread,Savory,Breads,1.41,2.94
19412,2022-09-02,Pretzels,Savory,Cookies,0.72,1.11
19413,2022-11-16,Mint Chocolate Chip Ice Cream,Sweet,Ice Creams,7.53,13.37
19414,2022-07-21,Apple Pie,Sweet,Pies,9.73,20.38
19415,2023-09-06,Vanilla Ice Cream,Sweet,Ice Creams,8.35,14.46
19416,2023-06-20,Pistachio Ice Cream,Sweet,Ice Creams,10.52,16.43
19417,2022-08-14,Cheese Bread,Savory,Breads,2.15,3.95
19418,2023-02-01,Apple Pie,Sweet,Pies,9.73,20.38
19419,2022-02-06,Pistachio Ice Cream,Sweet,Ice Creams,10.52,16.43
19420,2022-10-08,Banana Bread,Sweet,Breads,6.14,9.48
19421,2023-07-02,Chocolate Cake,Sweet,Cakes,11.02,21.75
19422,2023-11-11,Red Velvet Cake,Sweet,Cakes,30.92,45.57
19423,2023-03-10,Chocolate Ice Cream,Sweet,Ice Creams,6.97,15.27
19424,2022-10-20,Coconut Ice Cream,Sweet,Ice Creams,7.67,13.02
19425,2022-06-11,Chocolate Cake,Sweet,Cakes,11.02,21.75
19426,2022-09-08,Whole Wheat Bread,Savory,Breads,3.82,5.49
19427,2023-11-15,Vanilla Ice Cream,Sweet,Ice Creams,8.35,14.46
19428,2022-03-16,Banana Bread,Sweet,Breads,6.14,9.48
19429,2023-03-04,Rye Bread,Savory,Breads,2.46,5.29
19430,2023-07-04,Apple Pie,Sweet,Pies,9.73,20.38
19431,2023-10-30,Vanilla Ice Cream,Sweet,Ice Creams,8.35,14.46
19432,2022-12-03,Rye Bread,Savory,Breads,2.46,5.29
19433,2023-12-13,Banana Bread,Sweet,Breads,6.14,9.48
19434,2022-04-25,Red Velvet Cake,Sweet,Cakes,30.92,45.57
19435,2022-10-06,Cheese Puffs,Savory,Cookies,2.49,4.71
19436,2023-09-14,Rye Bread,Savory,Breads,2.46,5.29
19437,2023-04-17,Cheese Bread,Savory,Breads,2.15,3.95
19438,2023-08-29,Carrot Cake,Sweet,Cakes,7.37,14.03
19439,2023-08-20,Rye Bread,Savory,Breads,2.46,5.29
19440,2022-10-26,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
19441,2023-07-18,Banana Bread,Sweet,Breads,6.14,9.48
19442,2023-01-30,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
19443,2022-04-05,Oatmeal Cookies,Sweet,Cookies,2.88,4.5
19444,2023-08-19,Red Velvet Cake,Sweet,Cakes,30.92,45.57
19445,2023-09-10,Apple Pie,Sweet,Pies,9.73,20.38
19446,2023-11-09,Garlic Bread,Savory,Breads,5.31,9.22
19447,2022-12-19,Chocolate Cake,Sweet,Cakes,11.02,21.75
19448,2023-02-24,Apple Pie,Sweet,Pies,9.73,20.38
19449,2022-02-03,Banana Bread,Sweet,Breads,6.14,9.48
19450,2022-03-27,Cookies,Sweet,Cookies,1.34,2.5
19451,2022-02-24,Pretzels,Savory,Cookies,0.72,1.11
19452,2023-12-13,Vanilla Ice Cream,Sweet,Ice Creams,8.35,14.46
19453,2022-05-30,Whole Wheat Bread,Savory,Breads,3.82,5.49
19454,2022-02-10,Coconut Ice Cream,Sweet,Ice Creams,7.67,13.02
19455,2022-05-04,Cheese Puffs,Savory,Cookies,2.49,4.71
19456,2023-07-12,Cheese Bread,Savory,Breads,2.15,3.95
19457,2023-05-09,Banana Bread,Sweet,Breads,6.14,9.48
19458,2022-06-07,Banana Bread,Sweet,Breads,6.14,9.48
19459,2023-01-27,Vanilla Ice Cream,Sweet,Ice Creams,8.35,14.46
19460,2023-08-30,Banana Bread,Sweet,Breads,6.14,9.48
19461,2023-12-17,Chocolate Cake,Sweet,Cakes,11.02,21.75
19462,2023-08-22,Carrot Cake,Sweet,Cakes,7.37,14.03
19463,2022-11-21,Red Velvet Cake,Sweet,Cakes,30.92,45.57
19464,2023-11-11,Pistachio Ice Cream,Sweet,Ice Creams,10.52,16.43
19465,2023-03-31,Vanilla Ice Cream,Sweet,Ice Creams,8.35,14.46
19466,2022-12-08,Strawberry Pie,Sweet,Pies,25.94,38.43
19467,2022-05-26,Apple Pie,Sweet,Pies,9.73,20.38
19468,2022-03-16,Potato Bread,Savory,Breads,4.71,8.73
19469,2022-11-27,Cornbread,Savory,Breads,1.41,2.94
19470,2022-04-14,Apple Pie,Sweet,Pies,9.73,20.38
19471,2023-09-18,Banana Bread,Sweet,Breads,6.14,9.48
19472,2022-06-25,Strawberry Pie,Sweet,Pies,25.94,38.43
19473,2023-03-12,Cheese Puffs,Savory,Cookies,2.49,4.71
19474,2022-02-22,Potato Bread,Savory,Breads,4.71,8.73
19475,2023-11-29,Cookies,Sweet,Cookies,1.34,2.5
19476,2022-02-17,Pecan Pie,Sweet,Pies,18.56,34.86
19477,2022-08-01,Passion Fruit Pie,Sweet,Pies,11.19,19.42
19478,2022-01-06,Baguette,Savory,Breads,3.91,8.02
19479,2022-09-27,Rye Bread,Savory,Breads,2.46,5.29
19480,2022-05-17,Strawberry Pie,Sweet,Pies,25.94,38.43
19481,2022-09-21,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
19482,2022-11-18,Pistachio Ice Cream,Sweet,Ice Creams,10.52,16.43
19483,2023-10-25,Mint Chocolate Chip Ice Cream,Sweet,Ice Creams,7.53,13.37
19484,2022-03-11,Cheese Crackers,Savory,Cookies,1.29,2.8
19485,2022-11-12,Banana Bread,Sweet,Breads,6.14,9.48
19486,2022-07-03,Chocolate Pie,Sweet,Pies,8.55,17.24
19487,2022-03-18,Pistachio Ice Cream,Sweet,Ice Creams,10.52,16.43
19488,2023-03-24,Pistachio Ice Cream,Sweet,Ice Creams,10.52,16.43
19489,2023-10-02,Banana Bread,Sweet,Breads,6.14,9.48
19490,2023-04-23,Carrot Cake,Sweet,Cakes,7.37,14.03
19491,2022-04-05,Carrot Cake,Sweet,Cakes,7.37,14.03
19492,2023-09-24,Cornbread,Savory,Breads,1.41,2.94
19493,2023-11-21,Cornbread,Savory,Breads,1.41,2.94
19494,2022-07-24,Vanilla Ice Cream,Sweet,Ice Creams,8.35,14.46
19495,2023-06-28,Carrot Cake,Sweet,Cakes,7.37,14.03
19496,2023-05-18,Banana Bread,Sweet,Breads,6.14,9.48
19497,2022-09-10,Cheese Bread,Savory,Breads,2.15,3.95
19498,2023-01-09,Carrot Cake,Sweet,Cakes,7.37,14.03
19499,2023-02-19,Pretzels,Savory,Cookies,0.72,1.11
19500,2022-09-11,Cookies,Sweet,Cookies,1.34,2.5
19501,2022-01-26,Apple Pie,Sweet,Pies,9.73,20.38
19502,2022-12-10,Coconut Ice Cream,Sweet,Ice Creams,7.67,13.02
19503,2022-04-16,Pretzels,Savory,Cookies,0.72,1.11
19504,2023-07-03,Cornbread,Savory,Breads,1.41,2.94
19505,2022-02-02,Rye Bread,Savory,Breads,2.46,5.29
19506,2023-03-03,Chocolate Ice Cream,Sweet,Ice Creams,6.97,15.27
19507,2023-10-09,Banana Bread,Sweet,Breads,6.14,9.48
19508,2023-11-27,Mint Chocolate Chip Ice Cream,Sweet,Ice Creams,7.53,13.37
19509,2023-07-13,Pretzels,Savory,Cookies,0.72,1.11
19510,2022-10-18,Oatmeal Cookies,Sweet,Cookies,2.88,4.5
19511,2023-10-24,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
19512,2023-02-01,Potato Bread,Savory,Breads,4.71,8.73
19513,2023-10-24,Cookies,Sweet,Cookies,1.34,2.5
19514,2022-10-14,Chocolate Pie,Sweet,Pies,8.55,17.24
19515,2022-10-17,Pretzels,Savory,Cookies,0.72,1.11
19516,2022-05-15,Carrot Cake,Sweet,Cakes,7.37,14.03
19517,2023-04-23,Carrot Cake,Sweet,Cakes,7.37,14.03
19518,2023-11-16,Red Velvet Cake,Sweet,Cakes,30.92,45.57
19519,2022-02-22,Chocolate Cake,Sweet,Cakes,11.02,21.75
19520,2023-05-24,Cheese Bread,Savory,Breads,2.15,3.95
19521,2022-10-29,Carrot Cake,Sweet,Cakes,7.37,14.03
19522,2023-06-11,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
19523,2023-11-10,Banana Bread,Sweet,Breads,6.14,9.48
19524,2023-01-09,Lemon Pie,Sweet,Pies,17.37,33.56
19525,2023-07-17,Cookies,Sweet,Cookies,1.34,2.5
19526,2022-11-13,Pecan Pie,Sweet,Pies,18.56,34.86
19527,2022-07-02,Cheese Puffs,Savory,Cookies,2.49,4.71
19528,2022-05-11,Strawberry Pie,Sweet,Pies,25.94,38.43
19529,2023-12-11,Cornbread,Savory,Breads,1.41,2.94
19530,2023-03-17,Chocolate Pie,Sweet,Pies,8.55,17.24
19531,2023-03-05,Passion Fruit Pie,Sweet,Pies,11.19,19.42
19532,2023-08-08,Red Velvet Cake,Sweet,Cakes,30.92,45.57
19533,2022-05-13,Cookies,Sweet,Cookies,1.34,2.5
19534,2023-04-24,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
19535,2022-03-25,Coconut Ice Cream,Sweet,Ice Creams,7.67,13.02
19536,2023-10-05,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
19537,2022-09-23,Shortbread Cookies,Sweet,Cookies,0.7,1.28
19538,2022-02-08,Red Velvet Cake,Sweet,Cakes,30.92,45.57
19539,2022-04-03,Chocolate Ice Cream,Sweet,Ice Creams,6.97,15.27
19540,2022-09-29,Banana Bread,Sweet,Breads,6.14,9.48
19541,2023-08-12,Cheese Bread,Savory,Breads,2.15,3.95
19542,2023-11-04,Strawberry Ice Cream,Sweet,Ice Creams,10.96,15.86
19543,2023-11-23,Cheese Bread,Savory,Breads,2.15,3.95
19544,2023-10-04,Whole Wheat Bread,Savory,Breads,3.82,5.49
19545,2023-01-03,Rye Bread,Savory,Breads,2.46,5.29
19546,2023-07-02,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
19547,2022-04-13,Garlic Bread,Savory,Breads,5.31,9.22
19548,2022-12-23,Banana Bread,Sweet,Breads,6.14,9.48
19549,2023-01-23,Pecan Pie,Sweet,Pies,18.56,34.86
19550,2022-01-27,Whole Wheat Bread,Savory,Breads,3.82,5.49
19551,2022-09-30,Potato Bread,Savory,Breads,4.71,8.73
19552,2022-02-06,Chocolate Cake,Sweet,Cakes,11.02,21.75
19553,2023-09-12,Red Velvet Cake,Sweet,Cakes,30.92,45.57
19554,2023-03-17,Chocolate Cake,Sweet,Cakes,11.02,21.75
19555,2022-12-12,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
19556,2023-08-11,Rye Bread,Savory,Breads,2.46,5.29
19557,2023-01-01,Whole Wheat Bread,Savory,Breads,3.82,5.49
19558,2023-10-16,Garlic Bread,Savory,Breads,5.31,9.22
19559,2022-11-06,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
19560,2022-09-14,Pretzels,Savory,Cookies,0.72,1.11
19561,2022-06-25,Chocolate Cake,Sweet,Cakes,11.02,21.75
19562,2022-02-14,Chocolate Cake,Sweet,Cakes,11.02,21.75
19563,2022-02-01,Chocolate Pie,Sweet,Pies,8.55,17.24
19564,2022-05-17,Pistachio Ice Cream,Sweet,Ice Creams,10.52,16.43
19565,2022-02-10,Banana Bread,Sweet,Breads,6.14,9.48
19566,2023-05-20,Chocolate Cake,Sweet,Cakes,11.02,21.75
19567,2022-10-08,Garlic Bread,Savory,Breads,5.31,9.22
19568,2023-10-11,Vanilla Ice Cream,Sweet,Ice Creams,8.35,14.46
19569,2023-08-15,Cookies,Sweet,Cookies,1.34,2.5
19570,2023-08-03,Pretzels,Savory,Cookies,0.72,1.11
19571,2022-03-20,Cookies,Sweet,Cookies,1.34,2.5
19572,2022-02-06,Oatmeal Cookies,Sweet,Cookies,2.88,4.5
19573,2022-02-07,Cookies,Sweet,Cookies,1.34,2.5
19574,2023-12-18,Cheese Bread,Savory,Breads,2.15,3.95
19575,2022-06-02,Shortbread Cookies,Sweet,Cookies,0.7,1.28
19576,2022-04-04,Cookies,Sweet,Cookies,1.34,2.5
19577,2023-01-07,Chocolate Cake,Sweet,Cakes,11.02,21.75
19578,2022-11-27,Chocolate Ice Cream,Sweet,Ice Creams,6.97,15.27
19579,2023-02-04,Chocolate Cake,Sweet,Cakes,11.02,21.75
19580,2022-09-14,Chocolate Pie,Sweet,Pies,8.55,17.24
19581,2023-01-19,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
19582,2022-06-24,Baguette,Savory,Breads,3.91,8.02
19583,2023-09-15,Pretzels,Savory,Cookies,0.72,1.11
19584,2022-01-30,Cornbread,Savory,Breads,1.41,2.94
19585,2023-11-30,Carrot Cake,Sweet,Cakes,7.37,14.03
19586,2022-06-13,Red Velvet Cake,Sweet,Cakes,30.92,45.57
19587,2023-06-09,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
19588,2022-09-29,Chocolate Ice Cream,Sweet,Ice Creams,6.97,15.27
19589,2023-09-10,Vanilla Ice Cream,Sweet,Ice Creams,8.35,14.46
19590,2022-10-29,Cheese Crackers,Savory,Cookies,1.29,2.8
19591,2023-04-29,Chocolate Pie,Sweet,Pies,8.55,17.24
19592,2023-05-28,Red Velvet Cake,Sweet,Cakes,30.92,45.57
19593,2023-12-17,Baguette,Savory,Breads,3.91,8.02
19594,2022-02-06,Cheese Puffs,Savory,Cookies,2.49,4.71
19595,2022-12-11,Rye Bread,Savory,Breads,2.46,5.29
19596,2023-08-13,Banana Bread,Sweet,Breads,6.14,9.48
19597,2022-11-05,Cookies,Sweet,Cookies,1.34,2.5
19598,2022-07-15,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
19599,2023-11-23,Pistachio Ice Cream,Sweet,Ice Creams,10.52,16.43
19600,2022-01-07,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
19601,2023-12-17,Strawberry Ice Cream,Sweet,Ice Creams,10.96,15.86
19602,2023-09-09,Carrot Cake,Sweet,Cakes,7.37,14.03
19603,2022-08-23,Cornbread,Savory,Breads,1.41,2.94
19604,2023-05-22,Pistachio Ice Cream,Sweet,Ice Creams,10.52,16.43
19605,2022-09-06,Cornbread,Savory,Breads,1.41,2.94
19606,2022-05-18,Red Velvet Cake,Sweet,Cakes,30.92,45.57
19607,2022-08-11,Cookies,Sweet,Cookies,1.34,2.5
19608,2023-06-19,Chocolate Cake,Sweet,Cakes,11.02,21.75
19609,2023-07-23,Red Velvet Cake,Sweet,Cakes,30.92,45.57
19610,2023-10-25,Whole Wheat Bread,Savory,Breads,3.82,5.49
19611,2022-02-26,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
19612,2023-04-10,Apple Pie,Sweet,Pies,9.73,20.38
19613,2022-06-16,Cookies,Sweet,Cookies,1.34,2.5
19614,2023-10-19,Apple Pie,Sweet,Pies,9.73,20.38
19615,2022-08-14,Apple Pie,Sweet,Pies,9.73,20.38
19616,2022-07-06,Chocolate Pie,Sweet,Pies,8.55,17.24
19617,2022-06-29,Banana Bread,Sweet,Breads,6.14,9.48
19618,2023-10-27,Carrot Cake,Sweet,Cakes,7.37,14.03
19619,2023-10-23,Vanilla Ice Cream,Sweet,Ice Creams,8.35,14.46
19620,2022-05-26,Garlic Bread,Savory,Breads,5.31,9.22
19621,2022-01-23,Cookies,Sweet,Cookies,1.34,2.5
19622,2023-11-19,Cheese Bread,Savory,Breads,2.15,3.95
19623,2022-07-21,Strawberry Ice Cream,Sweet,Ice Creams,10.96,15.86
19624,2023-01-29,Pistachio Ice Cream,Sweet,Ice Creams,10.52,16.43
19625,2022-07-24,Apple Pie,Sweet,Pies,9.73,20.38
19626,2022-07-12,Chocolate Cake,Sweet,Cakes,11.02,21.75
19627,2023-11-19,Passion Fruit Pie,Sweet,Pies,11.19,19.42
19628,2023-06-16,Cornbread,Savory,Breads,1.41,2.94
19629,2022-04-06,Coconut Ice Cream,Sweet,Ice Creams,7.67,13.02
19630,2022-06-06,Pecan Pie,Sweet,Pies,18.56,34.86
19631,2023-05-23,Cookies,Sweet,Cookies,1.34,2.5
19632,2023-04-29,Lemon Pie,Sweet,Pies,17.37,33.56
19633,2022-06-18,Cornbread,Savory,Breads,1.41,2.94
19634,2023-03-09,Vanilla Ice Cream,Sweet,Ice Creams,8.35,14.46
19635,2022-10-14,Mint Chocolate Chip Ice Cream,Sweet,Ice Creams,7.53,13.37
19636,2022-06-24,Cheese Crackers,Savory,Cookies,1.29,2.8
19637,2022-09-04,Rye Bread,Savory,Breads,2.46,5.29
19638,2023-06-07,Rye Bread,Savory,Breads,2.46,5.29
19639,2023-09-15,Shortbread Cookies,Sweet,Cookies,0.7,1.28
19640,2023-02-18,Chocolate Pie,Sweet,Pies,8.55,17.24
19641,2022-07-16,Strawberry Ice Cream,Sweet,Ice Creams,10.96,15.86
19642,2023-08-04,Rye Bread,Savory,Breads,2.46,5.29
19643,2022-12-12,Red Velvet Cake,Sweet,Cakes,30.92,45.57
19644,2022-07-14,Strawberry Pie,Sweet,Pies,25.94,38.43
19645,2023-07-09,Carrot Cake,Sweet,Cakes,7.37,14.03
19646,2022-12-29,Cheese Bread,Savory,Breads,2.15,3.95
19647,2022-10-31,Coconut Ice Cream,Sweet,Ice Creams,7.67,13.02
19648,2023-04-04,Apple Pie,Sweet,Pies,9.73,20.38
19649,2023-10-07,Baguette,Savory,Breads,3.91,8.02
19650,2023-12-16,Rye Bread,Savory,Breads,2.46,5.29
19651,2022-07-22,Carrot Cake,Sweet,Cakes,7.37,14.03
19652,2023-12-25,Whole Wheat Bread,Savory,Breads,3.82,5.49
19653,2023-11-12,Vanilla Ice Cream,Sweet,Ice Creams,8.35,14.46
19654,2023-04-22,Banana Bread,Sweet,Breads,6.14,9.48
19655,2023-03-07,Strawberry Pie,Sweet,Pies,25.94,38.43
19656,2023-10-12,Cookies,Sweet,Cookies,1.34,2.5
19657,2023-01-10,Cheese Bread,Savory,Breads,2.15,3.95
19658,2023-08-02,Apple Pie,Sweet,Pies,9.73,20.38
19659,2023-11-22,Rye Bread,Savory,Breads,2.46,5.29
19660,2022-03-16,Chocolate Cake,Sweet,Cakes,11.02,21.75
19661,2022-10-18,Shortbread Cookies,Sweet,Cookies,0.7,1.28
19662,2022-11-25,Apple Pie,Sweet,Pies,9.73,20.38
19663,2022-12-18,Cookies,Sweet,Cookies,1.34,2.5
19664,2022-06-12,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
19665,2022-09-13,Strawberry Pie,Sweet,Pies,25.94,38.43
19666,2023-05-01,Cheese Bread,Savory,Breads,2.15,3.95
19667,2022-11-08,Cheese Puffs,Savory,Cookies,2.49,4.71
19668,2022-10-30,Pretzels,Savory,Cookies,0.72,1.11
19669,2022-09-19,Baguette,Savory,Breads,3.91,8.02
19670,2023-05-31,Banana Bread,Sweet,Breads,6.14,9.48
19671,2022-07-02,Chocolate Pie,Sweet,Pies,8.55,17.24
19672,2022-09-04,Strawberry Ice Cream,Sweet,Ice Creams,10.96,15.86
19673,2023-09-15,Shortbread Cookies,Sweet,Cookies,0.7,1.28
19674,2023-02-18,Strawberry Pie,Sweet,Pies,25.94,38.43
19675,2023-05-01,Rye Bread,Savory,Breads,2.46,5.29
19676,2023-08-01,Banana Bread,Sweet,Breads,6.14,9.48
19677,2023-12-08,Baguette,Savory,Breads,3.91,8.02
19678,2022-12-27,Potato Bread,Savory,Breads,4.71,8.73
19679,2022-09-14,Vanilla Ice Cream,Sweet,Ice Creams,8.35,14.46
19680,2022-03-03,Passion Fruit Pie,Sweet,Pies,11.19,19.42
19681,2023-02-14,Cheese Puffs,Savory,Cookies,2.49,4.71
19682,2022-10-04,Apple Pie,Sweet,Pies,9.73,20.38
19683,2022-05-21,Red Velvet Cake,Sweet,Cakes,30.92,45.57
19684,2022-02-23,Vanilla Ice Cream,Sweet,Ice Creams,8.35,14.46
19685,2022-11-17,Pecan Pie,Sweet,Pies,18.56,34.86
19686,2022-08-16,Rye Bread,Savory,Breads,2.46,5.29
19687,2022-10-28,Strawberry Ice Cream,Sweet,Ice Creams,10.96,15.86
19688,2023-10-23,Cornbread,Savory,Breads,1.41,2.94
19689,2023-06-10,Chocolate Cake,Sweet,Cakes,11.02,21.75
19690,2023-01-12,Apple Pie,Sweet,Pies,9.73,20.38
